datetime_utc,latitude_deg,longitude_deg,temp_c_raw,temp_c_calibrated,deployment_state,qc_flag
2024-09-06T18:10:00Z,48.731518,-125.48667,11.440905761718746,11.463905761718745,in_water,1
2024-09-06T18:11:00Z,48.731288,-125.487176,11.398005371093745,11.421005371093745,in_water,1
2024-09-06T18:12:00Z,48.731058,-125.487682,11.355104980468745,11.378104980468745,in_water,1
2024-09-06T18:13:00Z,48.730828,-125.488188,11.355104980468745,11.378104980468745,in_water,1
2024-09-06T18:14:00Z,48.730597,-125.488694,11.376555175781249,11.399555175781249,in_water,1
2024-09-06T18:15:00Z,48.730376,-125.489164,11.398005371093745,11.421005371093745,in_water,1
2024-09-06T18:16:00Z,48.730158,-125.489622,11.40873046875,11.43173046875,in_water,1
2024-09-06T18:17:00Z,48.72994,-125.49008,11.451630859375001,11.474630859375,in_water,1
2024-09-06T18:18:00Z,48.729722,-125.490538,11.430180664062497,11.453180664062497,in_water,1
2024-09-06T18:19:00Z,48.729504,-125.490996,11.355104980468745,11.378104980468745,in_water,1
2024-09-06T18:20:00Z,48.72929,-125.491467,11.280029296875,11.303029296875,in_water,1
2024-09-06T18:21:00Z,48.729076,-125.491943,11.247854003906248,11.270854003906248,in_water,1
2024-09-06T18:22:00Z,48.728862,-125.492419,11.226403808593751,11.249403808593751,in_water,1
2024-09-06T18:23:00Z,48.728648,-125.492895,11.226403808593751,11.249403808593751,in_water,1
2024-09-06T18:24:00Z,48.728434,-125.493371,11.204953613281248,11.227953613281247,in_water,1
2024-09-06T18:25:00Z,48.728202,-125.493884,11.204953613281248,11.227953613281247,in_water,1
2024-09-06T18:26:00Z,48.727964,-125.49441,11.194228515625,11.217228515625,in_water,1
2024-09-06T18:27:00Z,48.727726,-125.494936,11.183503417968751,11.20650341796875,in_water,1
2024-09-06T18:28:00Z,48.727488,-125.495462,11.194228515625,11.217228515625,in_water,1
2024-09-06T18:29:00Z,48.72725,-125.495989,11.204953613281248,11.227953613281247,in_water,1
2024-09-06T18:30:00Z,48.727018,-125.496489,11.194228515625,11.217228515625,in_water,1
2024-09-06T18:31:00Z,48.726788,-125.496981,11.204953613281248,11.227953613281247,in_water,1
2024-09-06T18:32:00Z,48.726558,-125.497473,11.247854003906248,11.270854003906248,in_water,1
2024-09-06T18:33:00Z,48.726328,-125.497965,11.269304199218752,11.292304199218751,in_water,1
2024-09-06T18:34:00Z,48.726097,-125.498457,11.258579101562496,11.281579101562496,in_water,1
2024-09-06T18:35:00Z,48.725855,-125.498985,11.258579101562496,11.281579101562496,in_water,1
2024-09-06T18:36:00Z,48.72561,-125.499525,11.258579101562496,11.281579101562496,in_water,1
2024-09-06T18:37:00Z,48.725364,-125.500065,11.269304199218752,11.292304199218751,in_water,1
2024-09-06T18:38:00Z,48.725117,-125.500605,11.280029296875,11.303029296875,in_water,1
2024-09-06T18:39:00Z,48.724872,-125.501145,11.280029296875,11.303029296875,in_water,1
2024-09-06T18:40:00Z,48.72463,-125.501666,11.290754394531248,11.313754394531248,in_water,1
2024-09-06T18:41:00Z,48.72439,-125.50218,11.312204589843745,11.335204589843745,in_water,1
2024-09-06T18:42:00Z,48.72415,-125.502693,11.312204589843745,11.335204589843745,in_water,1
2024-09-06T18:43:00Z,48.72391,-125.503208,11.3229296875,11.3459296875,in_water,1
2024-09-06T18:44:00Z,48.72367,-125.503722,11.344379882812497,11.367379882812497,in_water,1
2024-09-06T18:45:00Z,48.72343,-125.504242,11.355104980468745,11.378104980468745,in_water,1
2024-09-06T18:46:00Z,48.72319,-125.504764,11.365830078125,11.388830078125,in_water,1
2024-09-06T18:47:00Z,48.72295,-125.505286,11.398005371093745,11.421005371093745,in_water,1
2024-09-06T18:48:00Z,48.72271,-125.505808,11.430180664062497,11.453180664062497,in_water,1
2024-09-06T18:49:00Z,48.72247,-125.50633,11.398005371093745,11.421005371093745,in_water,1
2024-09-06T18:50:00Z,48.722218,-125.50688,11.365830078125,11.388830078125,in_water,1
2024-09-06T18:51:00Z,48.721962,-125.50744,11.365830078125,11.388830078125,in_water,1
2024-09-06T18:52:00Z,48.721706,-125.508,11.41945556640625,11.442455566406249,in_water,1
2024-09-06T18:53:00Z,48.72145,-125.50856,11.483806152343746,11.506806152343746,in_water,1
2024-09-06T18:54:00Z,48.721194,-125.50912,11.50525634765625,11.52825634765625,in_water,1
2024-09-06T18:55:00Z,48.720961,-125.509632,11.537431640625002,11.560431640625001,in_water,1
2024-09-06T18:56:00Z,48.720734,-125.510128,11.580332031249995,11.603332031249995,in_water,1
2024-09-06T18:57:00Z,48.720508,-125.510624,11.569606933593747,11.592606933593746,in_water,1
2024-09-06T18:58:00Z,48.720282,-125.51112,11.494531250000001,11.517531250000001,in_water,1
2024-09-06T18:59:00Z,48.720056,-125.511616,11.515981445312498,11.538981445312498,in_water,1
2024-09-06T19:00:00Z,48.719805,-125.512156,11.537431640625002,11.560431640625001,in_water,1
2024-09-06T19:01:00Z,48.719545,-125.51271,11.569606933593747,11.592606933593746,in_water,1
2024-09-06T19:02:00Z,48.719285,-125.513264,11.655407714843747,11.678407714843747,in_water,1
2024-09-06T19:03:00Z,48.719025,-125.513818,11.666132812499995,11.689132812499995,in_water,1
2024-09-06T19:04:00Z,48.718765,-125.514372,11.67685791015625,11.69985791015625,in_water,1
